"date","Dasyatis_akajei","Sardinops_melanostictus","Engraulis_japonicus","Plotosus_lineatus","Plecoglossus_altivelis","Saurida_sp.","Syngnathus_schlegeli","Hippocampus_coronatus","Mugil_cephalus","Hyporhamphus_sajori","Pterois_lunulata","Scorpaena_miostoma","Scorpaenodes_littoralis","Sebastiscus_marmoratus","Sebastes_thompsoni","Sebastes_inermis","Sebastes_oblongus","Sebastes_pachycephalus.pachycephalus","Inimicus_japonicus","Hypodytes_rubripinnis","Platycephalus_sp..2","Inegocia_japonica","Hexagrammos_otakii","Hexagrammos_agrammus","Furcina_osimae","Furcina_ishikawae","Pseudoblennius_cottoidae","Lateolabrax_japonicus","Epinephelus_akaara","Epinephelus_awoara","Apogon_semilineatus","Seriola_dumerili","Trachurus_japonicus","Leiognathus_nuchalis","Equulites_rivulatus","Lutjanus_ophuysenii","Lutjanus_russellii","Parapristipoma_trilineatum","Acanthopagrus_schlegelii","Pagrus_major","Sillago_japonica","Upeneus_tragula","Upeneus_japonicus","Chaetodon_modestus","Chaetodontoplus_septentrionalis","Goniistius_zonatus","Goniistius_quadricornis","Ditrema_temmincki","Chromis_notata.notata","Abudefduf_vaigiensis","Terapon_jarbua","Rhyncopelates_oxyrhynchus","Oplegnathus_fasciatus","Oplegnathus_punctatus","Girella_punctata","Choerodon_azurio","Semicossyphus_reticulatus","Pseudolabrus_sieboldi","Suezichthys_gracilis","Halichoeres_poecilopterus","Halichoeres_tenuispinnis","Dictyosoma_burgeri","Stichaeus_nozawai","Parapercis_snyderi","Parapercis_sexfasciata","Parablennius_yatabei","Istiblennius_enosimae","Omobranchus_fasciolatoceps","Omobranchus_elegans","Petroscirtes_springeri","Petroscirtes_breviceps","Calliurichthys_japonicus","Repomucenus_curvicornis","Trimma_grammistes","Eviota_abax","Chaenogobius_gulosus","Sagamia_geneionema","Gymnogobius_heptacanthus","Pterogobius_zonoleucus","Pterogobius_elapoides","Istigobius_campbelli","Istigobius_hoshinonis","Cryptocentrus_filifer","Acentrogobius_pflaumii","Tridentiger_trigonocephalus","Favonigobius_gymnauchen","Siganus_fuscescens","Sphyraena_pinguis","Paralichthys_olivaceus","Pleuronichthys_cornutus","Rudarius_ercodes","Thamnaconus_modestus","Stephanolepis_cirrhifer","Paramonacanthus_japonicus","Takifugu_pardalis","Takifugu_snyderi","Takifugu_poecilonotus","Takifugu_niphobles"
3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,1,0,2,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,0,9,8.66666666666667,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0.666666666666667,0
3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,1.33333333333333,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.333333333333333,3.33333333333333,0.333333333333333,4.33333333333333,29.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6666666666667,2.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1,0
3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,4.66666666666667,0,0,1.66666666666667,0.333333333333333,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,7.66666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,84.3333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,2,0,5.33333333333333,29.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19.3333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333
3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0.333333333333333,0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,0,0,4,0.666666666666667,4.66666666666667,19.6666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,3,26,0,0,0,0,0.333333333333333,1.66666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333
3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.666666666666667,0,0,0,1.33333333333333,0,0,0,0,0,333.333333333333,0,0,0,0,0,3,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,5.33333333333333,0,5.66666666666667,24.3333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,1.66666666666667,77.6666666666667,0,0,71,0,0,3,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0
3535,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,266.666666666667,0,0,0,0,0,2,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,3.33333333333333,0,5.33333333333333,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,8,0,0,6.66666666666667,0.333333333333333,0,1.66666666666667,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333
3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,133.333333333333,0,0,1,0,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,2,13,0,0,0,0,0,1.66666666666667,0,0.666666666666667,0,0,0,0,0
3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,1.66666666666667,0.333333333333333,4.33333333333333,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0
3576,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,1.66666666666667,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0.333333333333333
3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.33333333333333,0.333333333333333,2.66666666666667,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0.333333333333333
3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,3,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,2.66666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.33333333333333,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,7,0,0,0,0,0,3,0,0,0,0,0,0,0.333333333333333
3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,2.33333333333333,12.6666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333
3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,5.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0
3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.66666666666667,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,9.66666666666667,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,1
3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333
3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0.333333333333333
3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,4,13,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,4.33333333333333,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,1.66666666666667,5.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,1
3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,17.3333333333333,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,6.33333333333333,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0.333333333333333,0,0,4,2.66666666666667,0,0,0,0.333333333333333,0,3,0,0,0,0,0,1,1
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.666666666667,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0.333333333333333,3.66666666666667,24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1.33333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333333333
3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,34.3333333333333,0,0,0,0,0,0.333333333333333,2.66666666666667,0,0,0.333333333333333,0,0,0,0.333333333333333,1,0,0,0,0,0,0,3.33333333333333,0,0,3.33333333333333,0,4,26.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,7.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0
3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.666666666667,0,0,0,0,0,1.33333333333333,5,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,44,0,0,2.33333333333333,0,6.66666666666667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13.3333333333333,0,0,0,0,1,1.66666666666667,0,0,0,0,0,2.33333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333
3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,1.66666666666667,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,25.6666666666667,0,0,4.66666666666667,0,5.33333333333333,38.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0.666666666666667,0,0,3.33333333333333,4.66666666666667,0,0,0,0,0,8.33333333333333,0,3.33333333333333,0,0,0,0.333333333333333,0
3887,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,83.3333333333333,0,0,1.66666666666667,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0.666666666666667,4,0.333333333333333,6.33333333333333,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0.333333333333333,0,0,1.33333333333333,0.333333333333333,0,0,0,0,0,3.66666666666667,0,3,0,0,0,1.33333333333333,0.333333333333333
3899,0,0,0,133.333333333333,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.333333333333,0,0,1.66666666666667,0,0,1.33333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,40.3333333333333,0,0.333333333333333,3.33333333333333,0,1.33333333333333,20.3333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,26.6666666666667,0,0.333333333333333,0.333333333333333,0,0.666666666666667,1,0,16.6666666666667,0,0,0,4,0,1,0,0,0,0.333333333333333,0.333333333333333
3915,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,166.666666666667,0,0,7,0,0,1.33333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,26.6666666666667,0,0.666666666666667,4,0,6,50,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,33.3333333333333,0,0,1,0.333333333333333,2,2.66666666666667,0,6.66666666666667,0.666666666666667,0.333333333333333,0,2.66666666666667,0,0.666666666666667,0,0,0,1.33333333333333,0
3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,1.33333333333333,0,0,1.66666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0.333333333333333,1.33333333333333,0.333333333333333,1.33333333333333,3.66666666666667,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,2,0.333333333333333,0,0,0,0,0,0.666666666666667,0,1,0,0,0,0.333333333333333,0.666666666666667
3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.333333333333,0,0,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3333333333333,0,0.333333333333333,3.66666666666667,0,7.66666666666667,3,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,20,0,0,0,0,4,1,0,0,0,0.333333333333333,0,4.66666666666667,0,0.333333333333333,0,0,0,0,0
3964,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,116.666666666667,0,0,0.333333333333333,0,0,3,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.666666666666667,2,0.333333333333333,7.66666666666667,2.66666666666667,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0.333333333333333,0,0,0,16.6666666666667,0,0.666666666666667,0,0,4,7.66666666666667,0,3.33333333333333,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0.333333333333333
3972,0,0,0,3.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3333333333333,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0.333333333333333,1.66666666666667,0.666666666666667,10,0.333333333333333,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,25,0,0.666666666666667,0,0,3,21.6666666666667,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0.666666666666667,0
3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0.333333333333333,1.33333333333333,0.333333333333333,3.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,3.66666666666667,26.3333333333333,0,0,0,0.333333333333333,0,3.66666666666667,0,0,0,0,0,0.666666666666667,0
4003,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,4.33333333333333,0,0.333333333333333,0,0,2.66666666666667,12.6666666666667,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0
4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,1.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0.333333333333333,0,0,5,0,0.666666666666667,0,0,4,23.3333333333333,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0
4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,14.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333
4074,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,11,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4082,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,1,8,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0
4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,4.33333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0
4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0
4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0.333333333333333,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,6,24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333333333,3,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,9,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0
4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.3333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,3.33333333333333,0,13.3333333333333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.333333333333333,0,0.333333333333333,3.33333333333333,7,0,0,0,0,0,1.66666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333
